Customer,State,Customer Lifetime Value,Response,Coverage_Ext,Coverage_Pre,Edu_College,Edu_Bach,Edu_Master,Edu_Doctor,Effective To Date,Employ_Unemp,Employ_Dis,Employ_Med,Employ_Ret,Gender,Income,Locat_Sub,Locat_Rural,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy_Cor,Policy_Spe,Level_2,Level_3,Renew_O2,Renew_O3,Renew_O4,Sales_Bch,Sales_Call,Sales_Web,Total Claim Amount,Vehicle Class,Vehicle_Med,Vehicle_Large
BN91755,California,4975.171042,No,1,0,0,0,1,0,1/30/11,0,0,0,0,F,44723,0,0,Married,124,26,3,0,1,0,0,1,0,0,0,0,0,1,0,341.088276,SUV,1,0
OZ89964,California,4422.615495,No,0,0,0,0,0,0,1/30/11,0,0,0,0,M,35979,1,0,Single,116,34,28,2,1,0,0,0,1,0,1,0,0,1,0,556.8,Sports Car,0,0
PV62467,California,4849.697945,No,0,0,1,0,0,0,1/27/11,0,0,0,0,F,36413,0,1,Married,61,21,76,0,3,0,0,0,1,0,0,0,1,0,0,153.013115,Four-Door Car,1,0
QZ71100,California,19237.69976,No,0,0,0,1,0,0,2/17/11,1,0,0,0,M,0,1,0,Single,196,31,78,0,2,1,0,0,0,1,0,0,0,1,0,2092.523421,Luxury Car,1,0
UA63517,California,8518.549119,No,0,0,0,0,0,1,1/27/11,1,0,0,0,F,0,1,0,Married,112,19,86,1,8,0,0,0,1,1,0,0,1,0,0,537.6,Sports Car,1,0
BD69478,California,5194.654884,No,0,0,1,0,0,0,2001/1/11,0,0,0,0,M,51883,1,0,Married,66,8,99,0,9,0,0,1,0,1,0,0,0,1,0,623.751121,Two-Door Car,0,0
GV41938,California,46302.07562,No,0,1,0,0,0,0,2002/6/11,1,0,0,0,F,0,1,0,Married,151,33,94,1,2,0,0,0,0,0,0,0,0,1,0,1087.2,SUV,1,0
UA73107,California,2538.62632,Yes,0,0,0,1,0,0,2/17/11,0,0,0,1,M,18608,1,0,Divorced,71,13,24,0,1,1,0,0,1,1,0,0,0,0,1,340.8,Four-Door Car,1,0
XU43725,California,14070.63897,No,1,0,1,0,0,0,1/16/11,1,0,0,0,F,0,1,0,Single,127,0,71,0,2,1,0,1,0,0,0,0,0,0,1,677.868206,SUV,1,0
MT78037,California,2748.933734,No,0,0,0,0,0,0,2002/3/11,0,0,0,0,M,55964,1,0,Divorced,69,20,0,0,1,0,0,1,0,1,0,0,1,0,0,496.8,Four-Door Car,1,0
FH81263,California,6006.211611,No,0,0,0,0,0,0,2002/10/11,0,0,0,0,M,85510,1,0,Married,74,19,68,0,4,1,0,0,1,0,0,0,0,0,0,355.2,Four-Door Car,0,0
SZ94413,California,3286.440915,No,1,0,0,0,0,0,2/28/11,0,0,0,0,M,30706,0,0,Married,84,6,34,0,1,0,0,1,0,1,0,0,0,0,0,225.654806,Four-Door Car,1,0
HI48554,California,2648.350463,No,0,0,0,0,0,0,1/16/11,0,0,1,0,F,29587,1,0,Married,69,8,68,0,1,0,0,1,0,0,0,1,0,0,1,331.2,Two-Door Car,0,0
YR30159,California,20936.33105,No,0,0,1,0,0,0,2002/6/11,0,0,0,0,M,20309,1,0,Divorced,181,5,12,0,2,0,0,0,1,0,0,0,0,0,0,1579.854155,Luxury Car,1,0
EV15014,California,7194.233091,No,0,0,0,1,0,0,1/25/11,1,0,0,0,M,0,1,0,Single,71,22,0,0,2,0,0,0,1,0,0,0,1,0,0,599.375099,Four-Door Car,1,0
BM16805,California,11435.23124,No,0,0,1,0,0,0,1/25/11,0,1,0,0,F,12470,1,0,Married,103,30,52,1,2,1,0,0,0,0,0,0,0,0,0,618.688651,SUV,1,0
IB60476,California,4064.107529,No,0,0,0,0,1,0,1/25/11,1,0,0,0,M,0,1,0,Married,107,31,41,0,1,0,0,0,1,0,0,1,1,0,0,513.6,Sports Car,1,0
YC63458,California,5893.368906,No,0,0,0,1,0,0,1/22/11,0,0,0,0,F,86498,0,1,Married,74,13,13,1,5,0,0,1,0,0,1,0,0,0,0,8.529778,Two-Door Car,1,0
VS42598,California,8256.2978,Yes,0,0,0,1,0,0,1/25/11,0,0,0,0,F,62902,0,1,Married,69,14,94,0,2,0,0,0,0,1,0,0,0,0,1,159.383042,Two-Door Car,1,0
BB65725,California,8061.198798,No,0,0,1,0,0,0,2002/11/11,0,0,0,0,M,57293,0,0,Married,102,19,87,0,7,1,0,0,1,0,0,0,0,0,0,347.996042,Sports Car,1,0
UZ86963,California,9333.076001,No,1,0,0,0,0,0,1/28/11,1,0,0,0,F,0,1,0,Single,129,33,14,0,3,1,0,1,0,0,0,0,0,0,0,928.8,Sports Car,1,0
RR39300,California,34243.51034,No,1,0,0,0,0,0,2002/8/11,0,0,0,0,F,51255,0,0,Married,122,12,0,0,2,0,0,1,0,0,0,0,0,1,0,421.70554,SUV,1,0
IU25994,California,31516.5084,No,1,0,1,0,0,0,2/16/11,1,0,0,0,M,0,1,0,Married,125,23,4,0,2,1,0,0,1,0,1,0,1,0,0,626.411563,SUV,1,0
IO81315,California,2460.167359,No,0,0,1,0,0,0,2/21/11,0,0,0,0,F,69241,0,1,Married,61,14,84,0,1,0,0,1,0,0,1,0,0,0,1,47.95916,Four-Door Car,0,0
JC93010,California,4929.549699,Yes,0,0,0,1,0,0,1/26/11,0,0,0,0,M,25632,1,0,Married,63,27,52,0,7,0,0,1,0,1,0,0,0,1,0,351.270869,Two-Door Car,1,0
XO56170,California,2866.824929,No,0,0,0,0,0,0,2/13/11,0,0,0,0,F,87428,0,0,Divorced,72,27,42,0,1,0,0,0,1,1,0,0,0,0,0,224.483337,Four-Door Car,1,0
QS65968,California,8429.491575,No,0,0,0,0,1,0,2002/1/11,0,0,0,0,M,98796,1,0,Married,104,22,32,0,3,0,0,0,1,0,0,1,0,0,0,499.2,SUV,1,0
PT42203,California,8052.243508,No,0,1,1,0,0,0,1/25/11,0,0,0,0,M,78617,0,1,Married,101,3,95,0,3,1,0,0,0,0,0,1,0,0,1,233.169575,Four-Door Car,1,0
SX87181,California,4916.479717,No,0,0,0,1,0,0,2002/6/11,1,0,0,0,F,0,1,0,Single,65,21,61,0,7,0,0,0,1,0,0,0,0,0,0,312,Two-Door Car,0,1
RE85409,California,5386.969384,No,0,0,0,0,0,0,2/21/11,0,0,0,0,M,93893,0,1,Married,67,16,70,0,8,0,0,1,0,0,1,0,0,0,0,98.66095,Four-Door Car,1,0
YW95322,California,3508.905811,No,1,0,0,1,0,0,1/23/11,0,0,0,0,M,23629,1,0,Married,88,15,81,0,1,0,0,0,0,0,1,0,0,0,0,633.6,Four-Door Car,0,0
TL39187,California,6511.103163,No,1,0,0,1,0,0,2/23/11,1,0,0,0,M,0,1,0,Single,91,24,28,0,8,1,0,0,1,0,1,0,1,0,0,655.404481,Two-Door Car,1,0
XP41644,California,4335.676738,No,0,0,0,0,0,0,1/19/11,0,0,0,0,M,30574,0,0,Single,114,19,10,1,1,1,0,1,0,0,1,0,0,0,1,396.105473,Sports Car,1,0
FZ89300,California,3673.525732,No,1,0,0,1,0,0,1/31/11,0,0,0,0,F,69555,0,0,Single,92,16,59,0,1,0,0,1,0,0,0,0,0,0,0,255.277041,Four-Door Car,1,0
ED80746,California,7426.462927,No,1,0,0,1,0,0,1/17/11,0,0,1,0,M,19634,1,0,Married,98,29,89,0,6,1,0,0,1,0,0,0,1,0,0,470.4,Two-Door Car,0,0
BD35524,California,2640.488905,No,0,0,0,1,0,0,2/21/11,0,1,0,0,M,15776,1,0,Married,69,20,59,0,1,0,0,1,0,1,0,0,0,1,0,337.596914,Two-Door Car,1,0
EW68125,California,4889.765364,No,0,0,0,1,0,0,2002/7/11,0,0,0,0,F,46819,0,0,Divorced,62,15,0,0,5,0,0,1,0,0,0,0,0,0,0,157.990123,Four-Door Car,0,1
TT86956,California,10537.40467,No,0,0,0,0,1,0,1/15/11,0,0,0,0,F,47950,0,0,Married,65,27,14,0,2,0,0,0,1,0,1,0,0,1,0,301.867895,Four-Door Car,0,1
KA67497,California,6385.617852,No,0,0,0,0,0,0,2002/2/11,1,0,0,0,F,0,1,0,Single,63,16,35,1,2,0,0,0,1,0,0,0,0,0,0,302.4,Two-Door Car,1,0
TM68292,California,4564.512659,No,0,0,0,0,1,0,2001/6/11,0,0,1,0,F,12626,1,0,Single,69,31,15,4,3,0,0,1,0,0,0,1,1,0,0,331.2,Four-Door Car,0,0
SC23927,California,4772.943848,Yes,1,0,0,0,0,0,2/18/11,0,0,0,1,M,20993,1,0,Divorced,133,35,90,0,1,0,0,1,0,1,0,0,0,0,0,638.4,SUV,1,0
BO92934,California,10387.24599,No,1,0,0,0,0,0,2/16/11,0,1,0,0,M,24392,1,0,Married,93,2,63,0,2,0,0,0,0,1,0,0,0,0,0,446.4,Four-Door Car,0,0
XR82418,California,4984.618655,Yes,0,0,0,1,0,0,2001/11/11,0,0,0,0,M,86305,0,1,Married,62,1,99,0,5,0,0,0,0,1,0,0,0,1,0,80.73124,Four-Door Car,1,0
XS56253,California,6600.477951,No,0,0,0,1,0,0,2/15/11,1,0,0,0,M,0,1,0,Single,110,18,95,3,7,0,0,0,1,0,0,0,0,0,0,1011.772647,Sports Car,1,0
UC34044,California,2591.749798,No,0,0,1,0,0,0,1/27/11,0,0,0,0,F,56701,1,0,Married,65,34,36,0,1,0,0,0,0,0,0,1,0,0,1,333.441673,Four-Door Car,0,0
MU64306,California,8355.642928,No,0,0,1,0,0,0,2002/6/11,0,0,0,0,M,57074,0,1,Married,105,28,19,0,3,0,0,1,0,1,0,0,0,0,1,80.129332,SUV,1,0
UI33675,California,5142.04553,No,0,0,0,1,0,0,1/21/11,1,0,0,0,M,0,1,0,Single,72,17,87,0,8,0,0,1,0,1,0,0,1,0,0,345.6,Two-Door Car,1,0
UX24010,California,5205.256308,No,0,0,0,1,0,0,2001/4/11,0,0,0,0,F,53614,1,0,Married,65,25,70,1,5,0,0,0,0,0,0,0,0,0,0,725.849253,Four-Door Car,0,0
GC69429,California,14816.95159,No,1,0,0,0,1,0,1/14/11,1,0,0,0,M,0,1,0,Divorced,135,18,56,0,2,0,0,1,0,0,0,0,1,0,0,648,SUV,1,0
XA27299,California,12812.43898,No,1,0,0,1,0,0,1/24/11,1,0,0,0,M,0,1,0,Single,128,35,71,0,2,0,0,1,0,1,0,0,0,0,0,789.775123,SUV,1,0
MT39460,California,2472.227293,No,0,0,0,0,1,0,2/19/11,0,0,0,0,M,76441,0,0,Single,62,22,61,0,1,0,0,1,0,1,0,0,1,0,0,294.258612,Four-Door Car,1,0
NM33351,California,35186.25611,No,1,0,0,1,0,0,2/26/11,0,0,0,0,F,86134,0,1,Divorced,98,17,78,0,2,1,0,0,1,0,0,0,0,0,0,3.246203,Two-Door Car,0,0
IR29181,California,9336.123495,No,0,1,0,0,0,0,2/14/11,0,0,0,0,M,45262,1,0,Married,117,25,32,0,7,1,0,1,0,0,0,0,1,0,0,842.4,Four-Door Car,0,0
TE79454,California,14980.04626,No,1,0,0,1,0,0,2001/8/11,1,0,0,0,F,0,1,0,Single,222,26,50,0,8,0,0,1,0,0,0,0,1,0,0,1123.485329,Luxury Car,1,0
US34108,California,4773.656279,No,0,0,0,1,0,0,2/19/11,0,0,0,0,F,27725,1,0,Married,63,1,93,4,4,0,0,0,0,0,0,0,1,0,0,302.4,Four-Door Car,1,0
LG45849,California,4698.521352,No,0,1,0,0,0,1,1/19/11,0,0,0,0,M,27985,1,0,Married,117,8,90,0,1,0,0,1,0,0,0,1,0,1,0,561.6,Two-Door Car,0,0
FI25204,California,3491.26162,No,1,0,0,0,1,0,2/16/11,0,0,0,0,F,29673,0,0,Single,92,21,49,2,1,1,0,0,1,1,0,0,1,0,0,328.348506,Two-Door Car,1,0
YM24620,California,4505.842815,No,0,0,0,0,1,0,2001/4/11,0,0,0,0,M,24790,1,0,Married,113,4,39,0,1,0,0,1,0,0,1,0,0,0,0,767.242337,SUV,0,0
UG49494,California,5765.502751,No,0,0,0,0,0,0,1/13/11,0,0,0,0,F,57846,1,0,Single,73,7,42,1,3,0,0,0,0,0,0,0,0,0,0,481.014309,Four-Door Car,1,0
VM77872,California,7685.652168,No,0,1,0,0,0,0,2001/5/11,1,0,0,0,M,0,1,0,Single,111,22,95,0,3,1,0,0,1,0,1,0,1,0,0,799.2,Four-Door Car,0,1
EY49684,California,2309.876793,No,0,0,0,1,0,0,2/25/11,1,0,0,0,F,0,0,1,Divorced,61,16,57,0,1,0,0,0,1,0,0,0,0,0,0,32.454659,Four-Door Car,1,0
XB70333,California,6582.286333,No,0,1,0,0,0,0,1/17/11,0,0,0,1,M,10738,1,0,Single,109,5,36,4,3,0,0,0,1,0,0,0,0,0,0,852.256188,Four-Door Car,1,0
BC75105,California,2860.440918,No,1,0,1,0,0,0,1/23/11,0,0,0,0,M,45587,0,0,Divorced,81,8,49,5,1,0,0,0,1,0,1,0,0,0,0,380.595522,Four-Door Car,1,0
BR22486,California,5039.435344,No,0,0,1,0,0,0,2/27/11,0,0,0,0,F,82940,1,0,Single,63,12,56,0,3,0,0,1,0,0,1,0,0,0,0,332.847984,Four-Door Car,1,0
JT27173,California,3979.282641,No,0,0,1,0,0,0,1/17/11,0,0,0,0,M,42633,0,0,Married,101,4,29,0,1,1,0,1,0,0,0,0,0,0,0,285.048692,SUV,1,0
AT31367,California,6273.911874,Yes,1,0,1,0,0,0,2/16/11,0,0,0,1,F,18577,1,0,Divorced,86,21,76,0,6,1,0,1,0,0,0,0,1,0,0,412.8,Four-Door Car,1,0
EW17514,California,14435.67365,Yes,0,1,0,0,1,0,1/26/11,0,0,0,0,M,60880,0,1,Married,119,25,89,0,2,0,0,1,0,0,0,0,0,0,0,109.906628,Two-Door Car,1,0
QJ31447,California,19339.20282,No,0,0,0,0,1,0,2002/7/11,0,0,0,0,M,22582,1,0,Married,61,0,74,0,2,0,0,0,0,1,0,0,0,0,1,292.8,Four-Door Car,1,0
BC85847,California,6872.043512,No,0,0,0,1,0,0,1/22/11,1,0,0,0,F,0,1,0,Single,64,0,72,0,2,1,0,0,0,0,0,0,0,1,0,585.058877,Four-Door Car,0,0
FP53421,California,7613.706014,No,0,0,0,0,0,0,1/19/11,0,0,0,1,M,25944,1,0,Divorced,70,20,34,0,2,0,0,0,1,0,0,1,1,0,0,336,Four-Door Car,1,0
ZF54421,California,6369.262355,Yes,1,0,0,0,0,0,1/20/11,0,0,0,0,M,34498,1,0,Single,83,30,72,0,7,0,0,1,0,1,0,0,1,0,0,398.4,Two-Door Car,0,0
EG81847,California,14255.23041,No,1,0,0,0,0,0,1/29/11,0,0,0,0,F,31027,1,0,Single,124,30,66,1,2,0,0,0,0,0,0,0,0,1,0,597.578875,SUV,1,0
SE21603,California,2469.088506,No,0,0,0,1,0,0,1/23/11,1,0,0,0,M,0,1,0,Single,71,10,20,0,1,1,0,0,1,0,0,0,1,0,0,484.87847,Four-Door Car,1,0
RA47157,California,3451.25106,No,1,0,0,0,0,0,2/18/11,0,0,0,0,M,45609,0,0,Married,87,4,30,0,1,1,0,1,0,0,0,1,0,0,0,246.515921,Two-Door Car,1,0
ZA45956,California,13736.1325,Yes,0,1,0,0,1,0,2/13/11,0,1,0,0,F,16181,1,0,Divorced,181,22,79,0,8,0,0,1,0,0,0,0,0,0,1,1261.319869,SUV,1,0
PB93081,California,6360.649533,No,0,1,0,0,0,0,2002/10/11,0,0,0,0,M,41195,0,1,Married,160,32,33,0,1,1,0,0,1,0,0,1,1,0,0,323.1897,SUV,0,0
ZE49470,California,4770.984146,No,0,0,0,0,1,0,1/28/11,0,0,0,0,F,76194,0,0,Single,119,5,85,0,1,0,0,1,0,0,0,0,0,0,0,388.313599,SUV,0,1
QW72605,California,10296.9965,No,1,0,0,1,0,0,1/27/11,1,0,0,0,F,0,1,0,Single,138,11,84,0,9,0,0,1,0,1,0,0,0,1,0,666.977979,SUV,0,1
MG53211,California,3237.923545,No,1,0,1,0,0,0,2001/8/11,0,0,0,0,F,60097,0,0,Single,82,11,62,0,1,0,0,0,1,0,1,0,1,0,0,278.735779,Four-Door Car,1,0
YB49540,California,5254.019142,No,0,0,1,0,0,0,1/19/11,0,0,0,0,F,95017,1,0,Married,65,5,36,0,3,0,0,0,1,1,0,0,0,0,1,324.99944,Four-Door Car,1,0
FY77803,California,10129.50677,No,0,0,0,0,0,0,2001/11/11,1,0,0,0,F,0,1,0,Married,68,34,31,0,2,1,0,0,0,0,0,1,0,1,0,326.4,Four-Door Car,1,0
KX64629,California,2228.525238,No,0,0,1,0,0,0,1/18/11,1,0,0,0,F,0,1,0,Single,64,3,26,0,1,0,0,0,1,0,0,1,0,1,0,744.924331,Four-Door Car,1,0
IN28584,California,16501.06524,No,1,0,0,1,0,0,2001/2/11,0,0,0,0,F,83547,0,1,Married,137,6,14,1,2,0,0,1,0,0,0,0,0,1,0,75.663572,SUV,1,0
FP66891,California,2178.520191,No,0,0,0,1,0,0,1/17/11,1,0,0,0,M,0,1,0,Single,65,18,63,0,1,0,0,0,0,0,0,0,0,0,0,319.49223,Four-Door Car,0,1
TT97465,California,14642.14003,No,0,0,1,0,0,0,2/15/11,0,0,0,0,M,57561,1,0,Married,62,18,57,1,2,1,0,0,1,0,0,0,0,0,0,298.430234,Four-Door Car,1,0
AM88377,California,5049.765309,No,0,0,0,1,0,0,2/23/11,0,0,0,1,F,10180,1,0,Married,65,17,99,0,4,1,0,1,0,0,0,0,1,0,0,455.654032,Two-Door Car,1,0
JA47688,California,3544.541005,No,1,0,0,0,1,0,2/27/11,0,0,0,0,M,40658,1,0,Single,90,25,20,0,1,0,0,1,0,0,1,0,1,0,0,502.873215,Two-Door Car,1,0
GP87031,California,3210.136249,No,1,0,1,0,0,0,1/30/11,0,0,1,0,F,23554,1,0,Divorced,86,7,17,0,1,1,0,0,1,0,0,1,0,0,1,412.8,Four-Door Car,0,0
ZV43350,California,4531.366283,No,0,1,0,1,0,0,2002/11/11,1,0,0,0,F,0,1,0,Married,119,30,95,0,1,0,0,1,0,0,0,0,1,0,0,571.2,Four-Door Car,1,0
TG37259,California,3373.869214,No,1,0,0,0,1,0,1/22/11,0,0,0,0,M,28989,1,0,Married,85,12,7,0,1,0,0,1,0,1,0,0,0,1,0,408,Four-Door Car,1,0
KM22467,California,5451.802287,No,0,0,0,1,0,0,2001/6/11,0,0,0,0,M,55898,1,0,Married,69,35,87,0,6,0,0,0,1,0,0,0,0,0,0,441.951758,Two-Door Car,1,0
JB32090,California,3045.05813,No,1,0,0,0,0,0,2001/6/11,0,0,0,0,F,53441,1,0,Married,76,11,78,0,1,0,0,0,1,0,0,1,0,0,0,364.8,Two-Door Car,1,0
EY78874,California,2715.68743,No,0,0,0,0,0,1,2002/11/11,0,0,1,0,M,20848,1,0,Married,71,9,76,0,1,1,0,0,0,0,0,1,0,0,0,350.143872,Four-Door Car,0,0
ZT60177,California,3802.994357,No,0,0,0,0,0,0,2/20/11,1,0,0,0,F,0,1,0,Single,108,4,29,0,1,0,0,0,1,0,0,0,0,0,1,932.654942,Sports Car,1,0
RV92809,California,5498.940679,Yes,0,0,1,0,0,0,2002/5/11,0,0,1,0,M,22520,1,0,Married,73,17,64,0,3,0,0,1,0,0,0,0,1,0,0,350.4,Four-Door Car,1,0
VI69768,California,23990.14738,No,0,0,0,1,0,0,1/25/11,0,0,0,0,M,69781,1,0,Married,119,25,49,0,2,0,0,0,0,1,0,0,0,1,0,849.208601,SUV,0,0
NP40205,California,7901.427389,No,1,0,0,1,0,0,2002/3/11,0,0,0,0,M,99711,0,1,Married,98,24,24,0,7,1,0,0,1,1,0,0,1,0,0,11.549207,Four-Door Car,0,0
LZ56963,California,8596.567628,No,0,0,1,0,0,0,2001/8/11,0,0,0,0,F,25785,1,0,Single,112,8,22,1,4,1,0,1,0,0,0,0,0,1,0,537.6,SUV,0,0
CO56168,California,3964.527997,No,0,0,0,0,0,0,1/24/11,0,0,0,0,M,62638,0,0,Married,100,20,62,0,1,0,0,1,0,1,0,0,0,0,0,441.988868,SUV,0,0
HJ64239,California,8262.629249,No,0,0,1,0,0,0,2001/1/11,1,0,0,0,F,0,1,0,Single,113,25,55,0,3,1,0,0,1,0,0,0,0,0,0,813.6,SUV,1,0
WX80471,California,6676.726314,No,1,0,0,0,0,0,1/27/11,0,0,0,0,M,56875,0,1,Married,84,0,70,0,6,0,0,1,0,0,1,0,1,0,0,145.448401,Two-Door Car,1,0
EH51056,California,2750.878284,No,0,0,0,0,0,0,1/20/11,0,0,0,0,M,93102,1,0,Married,68,24,2,0,1,0,0,1,0,0,0,1,1,0,0,578.945761,Two-Door Car,0,0
DK19711,California,5495.183322,No,0,0,1,0,0,0,1/30/11,0,0,0,0,M,25564,0,0,Divorced,71,29,58,0,6,0,0,0,1,0,0,0,0,0,0,228.515513,Four-Door Car,1,0
ZJ71004,California,2471.278718,No,0,0,0,1,0,0,1/20/11,0,0,0,0,F,29918,0,1,Married,62,1,53,0,1,0,0,0,1,0,0,1,0,0,1,108.892382,Four-Door Car,1,0
CE68841,California,4128.385865,No,0,0,0,1,0,0,1/15/11,0,0,0,0,F,95891,0,1,Married,102,3,13,0,1,1,0,0,0,0,0,0,0,0,0,34.235959,SUV,1,0
HX41374,California,15234.7459,No,1,0,0,0,0,0,1/14/11,0,0,0,0,M,72988,0,1,Married,127,6,77,0,2,0,0,0,1,0,1,0,0,1,0,276.503559,SUV,1,0
QE13586,California,6366.225775,Yes,1,0,0,0,0,0,2001/7/11,0,0,0,0,M,44368,1,0,Married,80,5,72,0,3,0,0,1,0,1,0,0,0,1,0,384,Two-Door Car,0,1
PA20570,California,6575.451884,No,1,0,0,1,0,0,2002/2/11,0,0,0,0,M,84146,1,0,Married,82,0,79,0,7,0,0,0,0,0,0,1,0,0,0,464.714188,Four-Door Car,1,0
MB91424,California,7425.269244,No,0,0,1,0,0,0,2002/10/11,0,0,0,0,M,36259,1,0,Married,63,14,60,0,2,1,0,0,1,0,0,1,1,0,0,302.4,Four-Door Car,1,0
QW98193,California,3924.416277,No,0,0,1,0,0,0,1/27/11,0,0,0,0,M,56480,1,0,Single,101,32,65,0,1,1,0,1,0,0,1,0,1,0,0,617.650751,SUV,1,0
TS53731,California,8660.838974,No,0,0,1,0,0,0,2/20/11,0,0,0,0,F,79674,0,1,Married,107,29,50,0,3,0,0,1,0,0,1,0,0,1,0,9.275859,SUV,1,0
WK55963,California,8130.651447,No,0,0,1,0,0,0,2001/2/11,0,0,0,0,M,61036,1,0,Married,68,2,75,0,2,1,0,0,1,0,1,0,0,0,1,413.25233,Two-Door Car,1,0
CE71123,California,12751.27591,No,0,0,0,1,0,0,2/20/11,0,0,0,0,F,33235,0,1,Single,110,18,79,0,2,0,0,1,0,0,0,0,0,1,0,113.804117,SUV,0,0
KK38827,California,4170.687348,Yes,0,0,0,0,1,0,1/17/11,0,0,0,0,F,29462,1,0,Single,107,28,23,1,1,0,0,1,0,1,0,0,1,0,0,513.6,SUV,0,1
YH81239,California,6405.738932,No,1,0,0,0,0,0,1/13/11,0,0,0,0,M,48131,1,0,Divorced,82,6,86,0,3,0,0,0,1,0,0,0,0,1,0,393.6,Four-Door Car,1,0
MD32702,California,3573.291869,No,0,0,0,1,0,0,2001/6/11,1,0,0,0,F,0,1,0,Single,109,25,21,1,1,0,0,0,1,0,0,0,0,1,0,523.2,SUV,1,0
UK79109,California,9095.049868,Yes,0,0,1,0,0,0,2001/11/11,0,0,0,0,M,37937,1,0,Married,116,11,42,0,5,1,0,0,0,1,0,0,0,1,0,556.8,SUV,1,0
TV37646,California,4794.116328,No,0,0,1,0,0,0,2002/12/11,0,0,0,0,F,70012,1,0,Married,119,22,33,0,1,0,0,0,1,0,0,1,0,0,0,755.19863,SUV,0,0
QS35019,California,14435.67365,Yes,0,1,0,0,1,0,1/26/11,0,0,0,0,M,60880,0,1,Married,119,25,89,0,2,0,0,1,0,0,0,0,0,0,0,109.906628,Two-Door Car,1,0
RJ62038,California,8166.512251,No,1,0,0,0,0,0,2/26/11,1,0,0,0,M,0,1,0,Single,82,34,5,0,2,0,0,0,0,1,0,0,0,0,1,590.4,Four-Door Car,0,0
VX94337,California,8807.609658,No,0,0,0,0,0,0,2/14/11,0,0,0,0,M,59762,1,0,Divorced,113,27,91,0,3,1,0,0,1,0,1,0,0,1,0,542.4,SUV,1,0
GM54723,California,9061.63365,No,0,0,0,1,0,0,2002/2/11,1,0,0,0,M,0,1,0,Single,65,19,87,0,2,1,0,1,0,0,0,0,1,0,0,413.288528,Four-Door Car,0,0
ET39822,California,8256.2978,Yes,0,0,0,1,0,0,1/25/11,0,0,0,0,F,62902,0,1,Married,69,14,94,0,2,0,0,1,0,1,0,0,0,0,1,159.383042,Two-Door Car,1,0
WA94988,California,19327.87406,No,1,0,0,1,0,0,2002/3/11,0,0,0,0,F,57245,1,0,Single,124,25,15,0,2,1,0,0,1,1,0,0,0,1,0,681.577742,Sports Car,0,0
WZ23060,California,7050.972166,No,0,1,0,1,0,0,2/16/11,0,0,0,0,F,39040,1,0,Married,174,4,34,0,1,0,0,1,0,1,0,0,0,0,1,835.2,SUV,1,0
HK84372,California,2409.7007,No,0,0,0,0,0,0,2002/6/11,1,0,0,0,M,0,1,0,Single,70,14,95,0,1,0,0,1,0,0,0,0,0,0,0,504,Four-Door Car,0,0
WG28563,California,5519.513075,No,0,0,0,0,0,1,2001/4/11,0,0,0,0,F,70914,0,1,Married,68,15,82,0,3,0,0,0,1,0,0,0,0,0,0,77.695518,Four-Door Car,1,0
KE70943,California,10090.40808,No,1,0,1,0,0,0,1/20/11,0,0,0,0,F,97238,1,0,Divorced,126,6,91,0,3,0,0,0,1,0,1,0,0,0,1,604.8,SUV,1,0
LD76400,California,31316.61358,No,1,0,0,1,0,0,1/31/11,0,0,0,0,F,42522,1,0,Married,132,3,85,0,2,1,0,0,0,0,1,0,0,0,0,909.876614,SUV,1,0
DR54244,California,2590.840183,No,0,0,0,0,0,0,2002/4/11,1,0,0,0,F,0,1,0,Married,67,16,66,0,1,0,0,0,1,0,0,0,0,1,0,321.6,Four-Door Car,1,0
FV63234,California,4957.1612,No,0,0,0,1,0,0,2/28/11,1,0,0,0,F,0,1,0,Divorced,67,3,69,0,7,0,0,1,0,1,0,0,1,0,0,321.6,Four-Door Car,1,0
IV60781,California,4014.453113,Yes,1,0,0,0,0,1,2001/8/11,0,0,0,0,F,37384,1,0,Married,99,9,17,0,1,0,0,0,0,1,0,0,0,0,0,475.2,Four-Door Car,1,0
AK59340,California,5601.138061,No,0,0,0,0,0,0,2001/5/11,0,0,0,0,M,42360,0,1,Single,71,29,62,0,8,1,0,0,1,0,0,0,1,0,0,99.509191,Four-Door Car,1,0
NF78904,California,7370.61684,No,0,0,0,1,0,0,2001/12/11,0,0,0,0,F,67871,0,1,Married,61,1,21,0,2,1,0,1,0,0,0,0,1,0,0,10.475529,Four-Door Car,1,0
IS55638,California,15503.72309,No,0,0,1,0,0,0,2/18/11,0,0,0,0,F,29932,1,0,Married,64,34,5,0,2,0,0,1,0,0,0,0,1,0,0,319.710124,Two-Door Car,1,0
RD40721,California,5384.731816,No,1,0,0,0,0,0,2001/11/11,1,0,0,0,M,0,1,0,Divorced,78,14,68,0,5,1,0,0,1,0,1,0,0,0,0,748.774773,Four-Door Car,1,0
ZF70768,California,4050.280057,No,0,1,0,0,0,0,2001/1/11,0,0,0,0,M,82758,0,1,Married,101,16,37,0,1,0,0,1,0,1,0,0,1,0,0,179.430114,Two-Door Car,0,1
FH68849,California,12765.77704,No,0,0,0,1,0,0,1/23/11,1,0,0,0,F,0,1,0,Single,117,13,47,0,2,0,0,1,0,1,0,0,0,0,1,842.4,SUV,1,0
